timestamp,cpu,memory,gpu,cache_count,cache_size
0.0,62.5,42.9453125,0,265,1.0706138610839844
1.1748449802398682,51.6,55.55859375,0,0,0.0
2.200866222381592,53.9,76.49609375,0,5,0.027411460876464844
3.2525596618652344,96.9,89.0390625,0,5,0.027411460876464844
4.302600860595703,93.8,107.0078125,0,5,0.027411460876464844
5.336816310882568,95.3,102.90625,0,5,0.027411460876464844
6.370414972305298,98.4,102.93359375,0,5,0.027411460876464844
7.418807506561279,98.4,110.85546875,0,5,0.027411460876464844
8.453612327575684,101.6,109.953125,0,5,0.027411460876464844
9.480764150619507,100.1,102.94140625,0,5,0.027411460876464844
10.531814813613892,101.6,109.0625,0,5,0.027411460876464844
11.57448434829712,100.1,106.1484375,0,5,0.027411460876464844
12.61047625541687,100.0,102.94140625,0,5,0.027411460876464844
13.667875289916992,98.4,110.859375,0,5,0.027411460876464844
14.714704513549805,93.8,103.8828125,0,5,0.027411460876464844
15.758957862854004,98.4,102.94140625,0,5,0.027411460876464844
16.815003156661987,100.0,111.47265625,0,5,0.027411460876464844
17.851547956466675,90.6,118.0859375,0,5,0.027411460876464844
18.97956418991089,92.2,112.18359375,0,5,0.027411460876464844
20.060357809066772,83.0,109.18359375,0,5,0.027411460876464844
21.12260603904724,92.3,110.1484375,0,33,0.13632488250732422
22.188815593719482,98.4,129.01953125,0,108,0.3082742691040039
23.26836109161377,85.9,151.8984375,0,187,0.7032222747802734
24.35908842086792,73.9,182.5859375,0,187,0.7032222747802734
25.526828050613403,98.5,222.93359375,0,187,0.7032222747802734
26.61779260635376,89.1,266.37109375,0,201,0.7823171615600586
27.70910620689392,86.1,281.6953125,0,250,1.0233802795410156
28.839173793792725,46.9,292.82421875,0,250,1.0233802795410156
29.910462379455566,31.2,292.83203125,0,250,1.0233802795410156
30.98453950881958,37.5,292.83203125,0,250,1.0233802795410156
32.08508801460266,35.9,292.83203125,0,250,1.0233802795410156
33.20321488380432,40.6,292.83203125,0,250,1.0233802795410156
34.274497509002686,41.6,292.83203125,0,250,1.0233802795410156
35.41226863861084,37.5,292.83203125,0,250,1.0233802795410156
36.55901503562927,40.0,292.83203125,0,250,1.0233802795410156
37.630446672439575,28.1,292.83203125,0,250,1.0233802795410156
38.727572441101074,45.3,292.83203125,0,250,1.0233802795410156
39.79151225090027,33.8,292.83203125,0,250,1.0233802795410156
40.923232316970825,29.7,292.83203125,0,250,1.0233802795410156
42.00250053405762,37.5,292.83203125,0,250,1.0233802795410156
43.08055543899536,35.4,292.83203125,0,250,1.0233802795410156
44.169065713882446,26.1,292.83203125,0,250,1.0233802795410156
45.2363703250885,31.2,292.83203125,0,250,1.0233802795410156
46.302327156066895,35.9,292.83203125,0,250,1.0233802795410156
47.37545704841614,18.8,292.83203125,0,250,1.0233802795410156
48.48558044433594,31.2,292.83203125,0,250,1.0233802795410156
49.55668497085571,32.3,292.83203125,0,250,1.0233802795410156
50.634047508239746,34.4,292.83203125,0,250,1.0233802795410156
51.70167517662048,29.7,292.83203125,0,250,1.0233802795410156
52.764864444732666,36.9,292.83203125,0,250,1.0233802795410156
53.83042788505554,32.3,292.83203125,0,250,1.0233802795410156
54.90902137756348,31.2,292.83203125,0,250,1.0233802795410156
55.9669713973999,35.4,292.83203125,0,250,1.0233802795410156
57.043818950653076,35.4,292.83203125,0,250,1.0233802795410156
58.12876057624817,27.7,292.83203125,0,250,1.0233802795410156
59.20073342323303,32.3,292.77734375,0,250,1.0233802795410156
60.28515315055847,32.8,292.77734375,0,250,1.0233802795410156
61.346742391586304,34.4,292.77734375,0,250,1.0233802795410156
62.42177438735962,30.8,292.77734375,0,250,1.0233802795410156
63.50056266784668,34.4,292.77734375,0,250,1.0233802795410156
64.56480956077576,34.4,292.77734375,0,250,1.0233802795410156
65.64323115348816,27.7,292.77734375,0,250,1.0233802795410156
66.72919034957886,35.4,292.77734375,0,250,1.0233802795410156
67.80267763137817,33.8,292.77734375,0,250,1.0233802795410156
68.90792083740234,30.8,292.77734375,0,250,1.0233802795410156
70.00549912452698,30.8,292.77734375,0,250,1.0233802795410156
71.08306121826172,35.9,292.77734375,0,250,1.0233802795410156
72.16352677345276,29.7,292.77734375,0,250,1.0233802795410156
73.23276543617249,38.5,292.77734375,0,250,1.0233802795410156
74.30467891693115,29.7,292.77734375,0,250,1.0233802795410156
75.36533904075623,37.5,292.77734375,0,250,1.0233802795410156
76.43475818634033,32.8,292.77734375,0,250,1.0233802795410156
77.50848293304443,24.6,292.77734375,0,250,1.0233802795410156
78.58284854888916,32.3,292.77734375,0,250,1.0233802795410156
79.71152877807617,30.8,292.77734375,0,250,1.0233802795410156
80.79257988929749,29.2,292.77734375,0,250,1.0233802795410156
81.87887501716614,35.9,292.78125,0,250,1.0233802795410156
82.94492769241333,31.2,292.87890625,0,250,1.0233802795410156
84.0334849357605,92.2,337.68359375,0,252,1.0368328094482422
85.08648133277893,100.0,373.69921875,0,252,1.0368328094482422
86.13423609733582,115.3,388.22265625,0,256,1.0576286315917969
87.19067335128784,50.0,481.79296875,0,256,1.0576286315917969
88.24455142021179,54.7,500.0859375,0,256,1.0576286315917969
89.30517411231995,35.4,500.16015625,0,256,1.0576286315917969
90.37045192718506,43.1,500.15234375,0,256,1.0576286315917969
91.43596267700195,43.1,500.7890625,0,265,1.0706138610839844
92.53918552398682,84.6,629.06640625,0,265,1.0706138610839844
93.60338258743286,98.5,698.46484375,0,265,1.0706138610839844
94.66969752311707,100.0,757.00390625,0,265,1.0706138610839844
95.74306654930115,100.0,829.5390625,0,265,1.0706138610839844
96.8146562576294,100.0,903.421875,0,265,1.0706138610839844
97.89147329330444,98.5,974.9296875,0,265,1.0706138610839844
98.97037720680237,100.0,1017.6484375,0,265,1.0706138610839844
100.04500842094421,101.5,1091.96875,0,265,1.0706138610839844
101.12616348266602,101.6,1146.90234375,0,265,1.0706138610839844
102.22341394424438,98.5,1207.64453125,0,265,1.0706138610839844
103.31110382080078,100.0,1261.7421875,0,265,1.0706138610839844
104.38252782821655,98.4,1317.8125,0,265,1.0706138610839844
105.45682311058044,98.4,1375.90234375,0,265,1.0706138610839844
106.54080557823181,98.4,1434.5390625,0,265,1.0706138610839844
107.62167572975159,100.0,1494.375,0,265,1.0706138610839844
108.70566368103027,98.4,1555.3515625,0,265,1.0706138610839844
109.77613019943237,92.4,1602.10546875,0,265,1.0706138610839844
111.11169219017029,98.4,1647.58203125,0,265,1.0706138610839844
112.19671058654785,98.5,1701.93359375,0,265,1.0706138610839844
113.30948495864868,92.3,1732.6953125,0,265,1.0706138610839844
114.4587721824646,87.5,1777.8984375,0,265,1.0706138610839844
115.53248023986816,98.4,1837.19140625,0,265,1.0706138610839844
116.61473035812378,98.4,1887.7421875,0,265,1.0706138610839844
117.71716046333313,98.4,1934.4765625,0,265,1.0706138610839844
118.8438332080841,98.5,1979.734375,0,265,1.0706138610839844
119.99149894714355,100.0,2030.953125,0,265,1.0706138610839844
121.07048797607422,100.1,2088.296875,0,265,1.0706138610839844
122.14642906188965,100.0,2148.62890625,0,265,1.0706138610839844
123.22294735908508,81.6,2193.359375,0,265,1.0706138610839844
124.3140242099762,98.5,2249.34375,0,265,1.0706138610839844
125.4007351398468,57.0,2288.67578125,0,265,1.0706138610839844
126.4714138507843,49.3,1404.71484375,0,265,1.0706138610839844
